"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","Memory Throughput","Tbyte/second","1.25",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","Mem Busy","%","55.89",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","Max Bandwidth","%","80.39",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","L1/TEX Hit Rate","%","0.00",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","L2 Hit Rate","%","55.70",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Memory Workload Analysis","Mem Pipes Busy","%","2.83",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for local loads from DRAM might not be optimal. On average, only 4.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 100.0% of sectors missed in L2. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced local loads.","global","70.34"
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for local stores to L2 might not be optimal. On average, only 4.0 of the 32 bytes transmitted per sector are utilized by each thread. This applies to the 100.0% of sectors missed in L1TEX. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced local stores.","global","55.5"
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Scheduler Statistics","One or More Eligible","%","0.45",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.00",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Scheduler Statistics","No Eligible","%","99.55",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Scheduler Statistics","Active Warps Per Scheduler","warp","12.07",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.01",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 221.4 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this kernel allocates an average of 12.07 active warps per scheduler, but only an average of 0.01 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","19.61"
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","2,671.90",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","2,672.18",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","32",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","543,706.07",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Instruction Statistics","Executed Instructions","inst","234,881,024",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","543,761.78",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Instruction Statistics","Issued Instructions","inst","234,905,091",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Block Size","","256",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Grid Size","","1,048,576",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Registers Per Thread","register/thread","20",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","# SMs","SM","108",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Threads","thread","268,435,456",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Uses Green Context","","0",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Launch Statistics","Waves Per SM","","1,213.63",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Block Limit SM","block","32",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Block Limit Registers","block","10",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Block Limit Shared Mem","block","32",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Block Limit Warps","block","8",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Theoretical Active Warps per SM","warp","64",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Theoretical Occupancy","%","100",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Achieved Occupancy","%","75.47",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","Achieved Active Warps Per SM","warp","48.30",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (75.5%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","19.61"
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","107,373,883.50",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","5,342,661,120",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","120,353,203.16",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","13,000,208,358",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","115,451,937.24",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","9,234,193,120",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","120,353,203.16",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","13,000,208,358",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","120,366,982.67",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","52,000,833,432",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Source Counters","Branch Instructions Ratio","%","0.04",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Source Counters","Branch Instructions","inst","8,388,608",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Source Counters","Branch Efficiency","%","0",
"0","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)1, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","Source Counters","Avg. Divergent Branches","","0",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","1.21",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.09",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","120,403,632",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","Memory Throughput","%","80.37",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","DRAM Throughput","%","80.37",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","msecond","109.96",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","22.39",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","63.43",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","120,379,838.87",
"1","495093","mcpeb-cuda","127.0.0.1","void gpuKernel<double, (int)256, (unsigned int)1, (unsigned int)2, (bool)0>(double, double *, double *, double *)","1","7","(256, 1, 1)","(1048576, 1, 1)","0","8.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","2.84",
